plot_id,dbh,ba_per_stem,size_class,harvested,vegetation_type,milpa,artisan
17,16,0.64,tree_15plus,no,juuche,yes,Silverio
17,11,0.3025,tree_10to14,no,juuche,yes,Silverio
17,16,0.64,tree_15plus,no,juuche,yes,Silverio
17,3,0.0225,sapling,no,juuche,yes,Silverio
17,16,0.64,tree_15plus,no,juuche,yes,Silverio
17,10,0.25,tree_10to14,no,juuche,yes,Silverio
17,2,0.01,sapling,no,juuche,yes,Silverio
17,11,0.3025,tree_10to14,no,juuche,yes,Silverio
17,13,0.4225,tree_10to14,no,juuche,yes,Silverio
17,6,0.09,tree_05to09,no,juuche,yes,Silverio
17,5,0.0625,tree_05to09,no,juuche,yes,Silverio
17,4,0.04,sapling,no,juuche,yes,Silverio
17,11,0.3025,tree_10to14,no,juuche,yes,Silverio
17,6,0.09,tree_05to09,no,juuche,yes,Silverio
17,14,0.49,tree_10to14,no,juuche,yes,Silverio
17,19,0.9024999999999999,tree_15plus,no,juuche,yes,Silverio
17,8,0.16,tree_05to09,no,juuche,yes,Silverio
17,2,0.01,sapling,no,juuche,yes,Silverio
17,8,0.16,tree_05to09,no,juuche,yes,Silverio
17,13,0.4225,tree_10to14,no,juuche,yes,Silverio
17,13,0.4225,tree_10to14,no,juuche,yes,Silverio
17,3,0.0225,sapling,no,juuche,yes,Silverio
17,1,0.0025,sapling,no,juuche,yes,Silverio
17,11,0.3025,tree_10to14,no,juuche,yes,Silverio
18,4,0.04,sapling,no,juuche,yes,Silverio
18,7,0.1225,tree_05to09,no,juuche,yes,Silverio
18,5,0.0625,tree_05to09,no,juuche,yes,Silverio
18,5,0.0625,tree_05to09,no,juuche,yes,Silverio
18,5,0.0625,tree_05to09,no,juuche,yes,Silverio
18,5,0.0625,tree_05to09,no,juuche,yes,Silverio
18,1,0.0025,sapling,no,juuche,yes,Silverio
18,6,0.09,tree_05to09,no,juuche,yes,Silverio
18,7,0.1225,tree_05to09,no,juuche,yes,Silverio
18,11,0.3025,tree_10to14,no,juuche,yes,Silverio
18,7,0.1225,tree_05to09,no,juuche,yes,Silverio
18,7,0.1225,tree_05to09,no,juuche,yes,Silverio
18,6,0.09,tree_05to09,no,juuche,yes,Silverio
18,1,0.0025,sapling,no,juuche,yes,Silverio
18,6,0.09,tree_05to09,no,juuche,yes,Silverio
18,6,0.09,tree_05to09,no,juuche,yes,Silverio
18,3,0.0225,sapling,no,juuche,yes,Silverio
18,7,0.1225,tree_05to09,no,juuche,yes,Silverio
18,6,0.09,tree_05to09,no,juuche,yes,Silverio
18,10,0.25,tree_10to14,no,juuche,yes,Silverio
18,3,0.0225,sapling,no,juuche,yes,Silverio
18,11,0.3025,tree_10to14,no,juuche,yes,Silverio
18,15,0.5625,tree_15plus,no,juuche,yes,Silverio
18,13,0.4225,tree_10to14,no,juuche,yes,Silverio
18,13,0.4225,tree_10to14,no,juuche,yes,Silverio
18,5,0.0625,tree_05to09,no,juuche,yes,Silverio
18,5,0.0625,tree_05to09,no,juuche,yes,Silverio
18,7,0.1225,tree_05to09,no,juuche,yes,Silverio
18,3,0.0225,sapling,no,juuche,yes,Silverio
18,3,0.0225,sapling,no,juuche,yes,Silverio
18,6,0.09,tree_05to09,no,juuche,yes,Silverio
18,3,0.0225,sapling,no,juuche,yes,Silverio
18,3,0.0225,sapling,no,juuche,yes,Silverio
18,6,0.09,tree_05to09,no,juuche,yes,Silverio
18,8,0.16,tree_05to09,no,juuche,yes,Silverio
18,10,0.25,tree_10to14,no,juuche,yes,Silverio
18,6,0.09,tree_05to09,no,juuche,yes,Silverio
18,8,0.16,tree_05to09,no,juuche,yes,Silverio
18,9,0.20249999999999999,tree_05to09,no,juuche,yes,Silverio
18,3,0.0225,sapling,no,juuche,yes,Silverio
18,3,0.0225,sapling,no,juuche,yes,Silverio
18,4,0.04,sapling,no,juuche,yes,Silverio
18,9,0.20249999999999999,tree_05to09,no,juuche,yes,Silverio
18,5,0.0625,tree_05to09,no,juuche,yes,Silverio
18,5,0.0625,tree_05to09,no,juuche,yes,Silverio
18,4,0.04,sapling,no,juuche,yes,Silverio
18,2,0.01,sapling,no,juuche,yes,Silverio
18,3,0.0225,sapling,no,juuche,yes,Silverio
18,2,0.01,sapling,no,juuche,yes,Silverio
18,1,0.0025,sapling,no,juuche,yes,Silverio
18,12,0.36,tree_10to14,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,9,0.20249999999999999,tree_05to09,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,9,0.20249999999999999,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,8,0.16,tree_05to09,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,9,0.20249999999999999,tree_05to09,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,9,0.20249999999999999,tree_05to09,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,9,0.20249999999999999,tree_05to09,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,9,0.20249999999999999,tree_05to09,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,9,0.20249999999999999,tree_05to09,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,8,0.16,tree_05to09,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,8,0.16,tree_05to09,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,11,0.3025,tree_10to14,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,12,0.36,tree_10to14,no,juuche,yes,Silverio
19,11,0.3025,tree_10to14,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,8,0.16,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,9,0.20249999999999999,tree_05to09,no,juuche,yes,Silverio
19,12,0.36,tree_10to14,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,13,0.4225,tree_10to14,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,8,0.16,tree_05to09,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,12,0.36,tree_10to14,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,9,0.20249999999999999,tree_05to09,no,juuche,yes,Silverio
19,8,0.16,tree_05to09,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,8,0.16,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,8,0.16,tree_05to09,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,5,0.0625,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,12,0.36,tree_10to14,no,juuche,yes,Silverio
19,11,0.3025,tree_10to14,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,8,0.16,tree_05to09,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,8,0.16,tree_05to09,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,12,0.36,tree_10to14,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,1,0.0025,sapling,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,4,0.04,sapling,no,juuche,yes,Silverio
19,3,0.0225,sapling,no,juuche,yes,Silverio
19,7,0.1225,tree_05to09,no,juuche,yes,Silverio
19,6,0.09,tree_05to09,no,juuche,yes,Silverio
19,2,0.01,sapling,no,juuche,yes,Silverio
20,6,0.09,tree_05to09,no,nukuuchche,yes,Abelardo
20,4,0.04,sapling,no,nukuuchche,yes,Abelardo
20,18,0.8099999999999999,tree_15plus,no,nukuuchche,yes,Abelardo
20,12,0.36,tree_10to14,no,nukuuchche,yes,Abelardo
20,11,0.3025,tree_10to14,no,nukuuchche,yes,Abelardo
20,13,0.4225,tree_10to14,no,nukuuchche,yes,Abelardo
20,6,0.09,tree_05to09,no,nukuuchche,yes,Abelardo
20,12,0.36,tree_10to14,no,nukuuchche,yes,Abelardo
20,13,0.4225,tree_10to14,no,nukuuchche,yes,Abelardo
20,18,0.8099999999999999,tree_15plus,no,nukuuchche,yes,Abelardo
20,20,1,tree_15plus,no,nukuuchche,yes,Abelardo
20,5,0.0625,tree_05to09,no,nukuuchche,yes,Abelardo
20,4,0.04,sapling,no,nukuuchche,yes,Abelardo
20,7,0.1225,tree_05to09,no,nukuuchche,yes,Abelardo
20,5,0.0625,tree_05to09,no,nukuuchche,yes,Abelardo
20,12,0.36,tree_10to14,no,nukuuchche,yes,Abelardo
20,10,0.25,tree_10to14,no,nukuuchche,yes,Abelardo
20,16,0.64,tree_15plus,no,nukuuchche,yes,Abelardo
21,7,0.1225,tree_05to09,yes,nukuuchche,yes,Abelardo
21,7,0.1225,tree_05to09,yes,nukuuchche,yes,Abelardo
21,21,1.1024999999999998,tree_15plus,yes,nukuuchche,yes,Abelardo
21,17,0.7224999999999999,tree_15plus,yes,nukuuchche,yes,Abelardo
21,11,0.3025,tree_10to14,yes,nukuuchche,yes,Abelardo
21,12,0.36,tree_10to14,yes,nukuuchche,yes,Abelardo
21,9,0.20249999999999999,tree_05to09,yes,nukuuchche,yes,Abelardo
21,13,0.4225,tree_10to14,yes,nukuuchche,yes,Abelardo
21,20,1,tree_15plus,yes,nukuuchche,yes,Abelardo
21,18,0.8099999999999999,tree_15plus,yes,nukuuchche,yes,Abelardo
21,6,0.09,tree_05to09,yes,nukuuchche,yes,Abelardo
21,14,0.49,tree_10to14,yes,nukuuchche,yes,Abelardo
21,5,0.0625,tree_05to09,yes,nukuuchche,yes,Abelardo
21,21,1.1024999999999998,tree_15plus,yes,nukuuchche,yes,Abelardo
21,9,0.20249999999999999,tree_05to09,yes,nukuuchche,yes,Abelardo
21,9,0.20249999999999999,tree_05to09,yes,nukuuchche,yes,Abelardo
21,9,0.20249999999999999,tree_05to09,yes,nukuuchche,yes,Abelardo
21,16,0.64,tree_15plus,yes,nukuuchche,yes,Abelardo
21,11,0.3025,tree_10to14,yes,nukuuchche,yes,Abelardo
21,15,0.5625,tree_15plus,yes,nukuuchche,yes,Abelardo
21,8,0.16,tree_05to09,yes,nukuuchche,yes,Abelardo
21,9,0.20249999999999999,tree_05to09,yes,nukuuchche,yes,Abelardo
21,9,0.20249999999999999,tree_05to09,yes,nukuuchche,yes,Abelardo
21,2,0.01,sapling,yes,nukuuchche,yes,Abelardo
21,2,0.01,sapling,yes,nukuuchche,yes,Abelardo
21,1,0.0025,sapling,yes,nukuuchche,yes,Abelardo
21,1,0.0025,sapling,yes,nukuuchche,yes,Abelardo
21,3,0.0225,sapling,yes,nukuuchche,yes,Abelardo
21,10,0.25,tree_10to14,yes,nukuuchche,yes,Abelardo
21,14,0.49,tree_10to14,yes,nukuuchche,yes,Abelardo
22,6,0.09,tree_05to09,no,nukuuchche,yes,Abelardo
22,14,0.49,tree_10to14,no,nukuuchche,yes,Abelardo
22,13,0.4225,tree_10to14,no,nukuuchche,yes,Abelardo
22,16,0.64,tree_15plus,no,nukuuchche,yes,Abelardo
22,8,0.16,tree_05to09,no,nukuuchche,yes,Abelardo
22,5,0.0625,tree_05to09,no,nukuuchche,yes,Abelardo
22,5,0.0625,tree_05to09,no,nukuuchche,yes,Abelardo
22,16,0.64,tree_15plus,no,nukuuchche,yes,Abelardo
22,10,0.25,tree_10to14,no,nukuuchche,yes,Abelardo
22,8,0.16,tree_05to09,no,nukuuchche,yes,Abelardo
22,10,0.25,tree_10to14,no,nukuuchche,yes,Abelardo
22,20,1,tree_15plus,no,nukuuchche,yes,Abelardo
22,14,0.49,tree_10to14,no,nukuuchche,yes,Abelardo
22,18,0.8099999999999999,tree_15plus,no,nukuuchche,yes,Abelardo
22,16,0.64,tree_15plus,no,nukuuchche,yes,Abelardo
22,16,0.64,tree_15plus,no,nukuuchche,yes,Abelardo
22,15,0.5625,tree_15plus,no,nukuuchche,yes,Abelardo
22,6,0.09,tree_05to09,no,nukuuchche,yes,Abelardo
22,9,0.20249999999999999,tree_05to09,no,nukuuchche,yes,Abelardo
22,24,1.44,tree_15plus,no,nukuuchche,yes,Abelardo
22,5,0.0625,tree_05to09,no,nukuuchche,yes,Abelardo
22,5,0.0625,tree_05to09,no,nukuuchche,yes,Abelardo
22,8,0.16,tree_05to09,no,nukuuchche,yes,Abelardo
22,6,0.09,tree_05to09,no,nukuuchche,yes,Abelardo
22,7,0.1225,tree_05to09,no,nukuuchche,yes,Abelardo
22,12,0.36,tree_10to14,no,nukuuchche,yes,Abelardo
22,6,0.09,tree_05to09,no,nukuuchche,yes,Abelardo
22,15,0.5625,tree_15plus,no,nukuuchche,yes,Abelardo
22,6,0.09,tree_05to09,no,nukuuchche,yes,Abelardo
22,5,0.0625,tree_05to09,no,nukuuchche,yes,Abelardo
22,4,0.04,sapling,no,nukuuchche,yes,Abelardo
22,17,0.7224999999999999,tree_15plus,no,nukuuchche,yes,Abelardo
22,18,0.8099999999999999,tree_15plus,no,nukuuchche,yes,Abelardo
22,14,0.49,tree_10to14,no,nukuuchche,yes,Abelardo
22,17,0.7224999999999999,tree_15plus,no,nukuuchche,yes,Abelardo
22,11,0.3025,tree_10to14,no,nukuuchche,yes,Abelardo
22,9,0.20249999999999999,tree_05to09,no,nukuuchche,yes,Abelardo
23,9,0.20249999999999999,tree_05to09,yes,nukuuchche,yes,Abelardo
23,19,0.9024999999999999,tree_15plus,yes,nukuuchche,yes,Abelardo
23,21,1.1024999999999998,tree_15plus,yes,nukuuchche,yes,Abelardo
23,15,0.5625,tree_15plus,yes,nukuuchche,yes,Abelardo
23,1,0.0025,sapling,yes,nukuuchche,yes,Abelardo
23,5,0.0625,tree_05to09,yes,nukuuchche,yes,Abelardo
23,5,0.0625,tree_05to09,yes,nukuuchche,yes,Abelardo
23,7,0.1225,tree_05to09,yes,nukuuchche,yes,Abelardo
23,4,0.04,sapling,yes,nukuuchche,yes,Abelardo
23,11,0.3025,tree_10to14,yes,nukuuchche,yes,Abelardo
23,12,0.36,tree_10to14,yes,nukuuchche,yes,Abelardo
23,7,0.1225,tree_05to09,yes,nukuuchche,yes,Abelardo
23,6,0.09,tree_05to09,yes,nukuuchche,yes,Abelardo
23,16,0.64,tree_15plus,yes,nukuuchche,yes,Abelardo
23,17,0.7224999999999999,tree_15plus,yes,nukuuchche,yes,Abelardo
23,8,0.16,tree_05to09,yes,nukuuchche,yes,Abelardo
23,13,0.4225,tree_10to14,yes,nukuuchche,yes,Abelardo
23,13,0.4225,tree_10to14,yes,nukuuchche,yes,Abelardo
23,7,0.1225,tree_05to09,yes,nukuuchche,yes,Abelardo
23,4,0.04,sapling,yes,nukuuchche,yes,Abelardo
23,9,0.20249999999999999,tree_05to09,yes,nukuuchche,yes,Abelardo
23,16,0.64,tree_15plus,yes,nukuuchche,yes,Abelardo
23,3,0.0225,sapling,yes,nukuuchche,yes,Abelardo
23,13,0.4225,tree_10to14,yes,nukuuchche,yes,Abelardo
23,7,0.1225,tree_05to09,yes,nukuuchche,yes,Abelardo
23,18,0.8099999999999999,tree_15plus,yes,nukuuchche,yes,Abelardo
23,14,0.49,tree_10to14,yes,nukuuchche,yes,Abelardo
23,12,0.36,tree_10to14,yes,nukuuchche,yes,Abelardo
23,2,0.01,sapling,yes,nukuuchche,yes,Abelardo
24,14,0.49,tree_10to14,yes,keelenche,yes,Silvia and Efrain
24,14,0.49,tree_10to14,yes,keelenche,yes,Silvia and Efrain
24,10,0.25,tree_10to14,yes,keelenche,yes,Silvia and Efrain
24,16,0.64,tree_15plus,yes,keelenche,yes,Silvia and Efrain
24,18,0.8099999999999999,tree_15plus,yes,keelenche,yes,Silvia and Efrain
24,14,0.49,tree_10to14,yes,keelenche,yes,Silvia and Efrain
24,10,0.25,tree_10to14,yes,keelenche,yes,Silvia and Efrain
24,15,0.5625,tree_15plus,yes,keelenche,yes,Silvia and Efrain
24,12,0.36,tree_10to14,yes,keelenche,yes,Silvia and Efrain
24,11,0.3025,tree_10to14,yes,keelenche,yes,Silvia and Efrain
24,7,0.1225,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,17,0.7224999999999999,tree_15plus,yes,keelenche,yes,Silvia and Efrain
24,7,0.1225,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,12,0.36,tree_10to14,yes,keelenche,yes,Silvia and Efrain
24,4,0.04,sapling,yes,keelenche,yes,Silvia and Efrain
24,6,0.09,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,11,0.3025,tree_10to14,yes,keelenche,yes,Silvia and Efrain
24,13,0.4225,tree_10to14,yes,keelenche,yes,Silvia and Efrain
24,5,0.0625,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,6,0.09,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,15,0.5625,tree_15plus,yes,keelenche,yes,Silvia and Efrain
24,5,0.0625,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,3,0.0225,sapling,yes,keelenche,yes,Silvia and Efrain
24,2,0.01,sapling,yes,keelenche,yes,Silvia and Efrain
24,1,0.0025,sapling,yes,keelenche,yes,Silvia and Efrain
24,4,0.04,sapling,yes,keelenche,yes,Silvia and Efrain
24,9,0.20249999999999999,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,5,0.0625,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,5,0.0625,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,4,0.04,sapling,yes,keelenche,yes,Silvia and Efrain
24,1,0.0025,sapling,yes,keelenche,yes,Silvia and Efrain
24,15,0.5625,tree_15plus,yes,keelenche,yes,Silvia and Efrain
24,2,0.01,sapling,yes,keelenche,yes,Silvia and Efrain
24,15,0.5625,tree_15plus,yes,keelenche,yes,Silvia and Efrain
24,7,0.1225,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,10,0.25,tree_10to14,yes,keelenche,yes,Silvia and Efrain
24,1,0.0025,sapling,yes,keelenche,yes,Silvia and Efrain
24,1,0.0025,sapling,yes,keelenche,yes,Silvia and Efrain
24,1,0.0025,sapling,yes,keelenche,yes,Silvia and Efrain
24,1,0.0025,sapling,yes,keelenche,yes,Silvia and Efrain
24,2,0.01,sapling,yes,keelenche,yes,Silvia and Efrain
24,2,0.01,sapling,yes,keelenche,yes,Silvia and Efrain
24,2,0.01,sapling,yes,keelenche,yes,Silvia and Efrain
24,3,0.0225,sapling,yes,keelenche,yes,Silvia and Efrain
24,10,0.25,tree_10to14,yes,keelenche,yes,Silvia and Efrain
24,8,0.16,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,7,0.1225,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,7,0.1225,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,15,0.5625,tree_15plus,yes,keelenche,yes,Silvia and Efrain
24,18,0.8099999999999999,tree_15plus,yes,keelenche,yes,Silvia and Efrain
24,9,0.20249999999999999,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,3,0.0225,sapling,yes,keelenche,yes,Silvia and Efrain
24,2,0.01,sapling,yes,keelenche,yes,Silvia and Efrain
24,14,0.49,tree_10to14,yes,keelenche,yes,Silvia and Efrain
24,15,0.5625,tree_15plus,yes,keelenche,yes,Silvia and Efrain
24,8,0.16,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,9,0.20249999999999999,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,8,0.16,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,4,0.04,sapling,yes,keelenche,yes,Silvia and Efrain
24,8,0.16,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,4,0.04,sapling,yes,keelenche,yes,Silvia and Efrain
24,4,0.04,sapling,yes,keelenche,yes,Silvia and Efrain
24,5,0.0625,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,4,0.04,sapling,yes,keelenche,yes,Silvia and Efrain
24,7,0.1225,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,2,0.01,sapling,yes,keelenche,yes,Silvia and Efrain
24,1,0.0025,sapling,yes,keelenche,yes,Silvia and Efrain
24,1,0.0025,sapling,yes,keelenche,yes,Silvia and Efrain
24,1,0.0025,sapling,yes,keelenche,yes,Silvia and Efrain
24,2,0.01,sapling,yes,keelenche,yes,Silvia and Efrain
24,1,0.0025,sapling,yes,keelenche,yes,Silvia and Efrain
24,2,0.01,sapling,yes,keelenche,yes,Silvia and Efrain
24,2,0.01,sapling,yes,keelenche,yes,Silvia and Efrain
24,1,0.0025,sapling,yes,keelenche,yes,Silvia and Efrain
24,2,0.01,sapling,yes,keelenche,yes,Silvia and Efrain
24,7,0.1225,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,7,0.1225,tree_05to09,yes,keelenche,yes,Silvia and Efrain
24,2,0.01,sapling,yes,keelenche,yes,Silvia and Efrain
24,3,0.0225,sapling,yes,keelenche,yes,Silvia and Efrain
25,7,0.1225,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,12,0.36,tree_10to14,yes,keelenche,yes,Silvia and Efrain
25,10,0.25,tree_10to14,yes,keelenche,yes,Silvia and Efrain
25,5,0.0625,tree_05to09,yes,keelenche,yes,Silvia and Efrain
25,13,0.4225,tree_10to14,yes,keelenche,yes,Silvia and Efrain
